timestamp,mode,sharpe,max_drawdown,annual_return,turnover,score,benchmark_sharpe,excess_sharpe,dev_sharpe,holdback_sharpe,holdback_excess,holdback_gate_pass,description
2026-04-07 16:22:33,in_sample,1.2571,-0.1511,0.1497,0.1134,1.2571,1.1538,0.1033,,,,,HYPOTHESIS: 7c. CHANGE: squared mom tilt + EWM 100. WHY: test non-linear tilt with proper smoothing.
2026-04-07 16:22:48,in_sample,1.2592,-0.144,0.1465,0.0858,1.2592,1.1538,0.1054,,,,,"HYPOTHESIS: 7d. CHANGE: mean-variance tilt = excess_ret/variance, ranked. WHY: optimal risk-adjusted weighting."
2026-04-07 16:23:44,in_sample,1.2856,-0.1398,0.144,0.0871,1.2856,1.1538,0.1318,,,,,HYPOTHESIS: 7e. CHANGE: dampened beta = sqrt(inv_beta). WHY: halved beta effect in multiplicative form.
2026-04-07 16:23:56,in_sample,1.2776,-0.1415,0.1451,0.0854,1.2776,1.1538,0.1238,,,,,HYPOTHESIS: 7f. CHANGE: beta = cbrt(inv_beta). WHY: cube root for 1/3 of original beta effect.
2026-04-07 16:24:34,in_sample,1.2509,-0.1446,0.1465,0.0998,1.2509,1.1538,0.0971,,,,,HYPOTHESIS: 8. CHANGE: trend efficiency tilt (net move / total move). WHY: overweight consistently trending stocks.
2026-04-07 16:24:48,in_sample,1.2659,-0.1452,0.1471,0.085,1.2659,1.1538,0.1121,,,,,HYPOTHESIS: 8b. CHANGE: volume-confirmed momentum (mom_rank + vol_trend_rank). WHY: confirms trends with institutional volume.
2026-04-07 16:24:58,in_sample,1.2742,-0.1435,0.1473,0.0859,1.2742,1.1538,0.1204,,,,,HYPOTHESIS: 8c. CHANGE: volume trend tilt only. WHY: isolate volume trend alpha.
2026-04-07 16:25:12,in_sample,1.2721,-0.1438,0.1471,0.0858,1.2721,1.1538,0.1183,,,,,HYPOTHESIS: 8d. CHANGE: dollar volume trend tilt. WHY: captures institutional interest better.
2026-04-07 16:25:22,in_sample,1.1791,-0.1442,0.1386,0.0828,1.1791,1.1538,0.0253,,,,,HYPOTHESIS: 8e. CHANGE: vol trend 10/63 lookback. WHY: test shorter lookback for volume.
2026-04-07 16:25:30,in_sample,1.1237,-0.1432,0.1263,0.0835,1.1237,1.1538,-0.0301,,,,,HYPOTHESIS: 8f. CHANGE: vol trend 42/252 lookback. WHY: test longer lookback.
2026-04-07 16:25:46,in_sample,1.2899,-0.1397,0.146,0.0867,1.2899,1.1538,0.1361,,,,,"HYPOTHESIS: 9. CHANGE: vol_trend tilt + mild beta (0.7+0.3*rank). WHY: volume captures institutional interest, mild beta adds defense."
2026-04-07 16:26:00,in_sample,1.2788,-0.1434,0.146,0.0932,1.2788,1.1538,0.125,,,,,HYPOTHESIS: 9b. CHANGE: 3-factor: vol_trend + momentum + mild beta. WHY: combine three alpha sources.
2026-04-07 16:26:17,in_sample,1.3033,-0.1365,0.1449,0.0883,1.3033,1.1538,0.1495,,,,,HYPOTHESIS: 9c. CHANGE: vol_trend + beta 0.5+0.5. WHY: stronger beta with vol_trend.
2026-04-07 16:26:27,in_sample,1.3112,-0.1345,0.1443,0.0895,1.3112,1.1538,0.1574,,,,,HYPOTHESIS: 9d. CHANGE: vol_trend + beta 0.4+0.6. WHY: push beta higher.
2026-04-07 16:27:06,in_sample,1.3033,-0.1365,0.1449,0.0883,1.3033,1.1538,0.1495,,,,,"HYPOTHESIS: 9-final. CHANGE: inv_vol * vol_trend(21/126) * beta(0.5+0.5rank), EWM100, regime0.5. WHY: volume captures institutional interest, mild beta defense."
2026-04-07 16:27:17,check_holdback,1.3033,-0.1365,0.1449,0.0883,1.3033,1.1538,0.1495,1.3033,1.3092,0.115,True,"HYPOTHESIS: 9-final. CHANGE: inv_vol * vol_trend(21/126) * beta(0.5+0.5rank), EWM100, regime0.5."
2026-04-07 16:27:25,walk_forward,1.3033,-0.1365,0.1449,0.0883,1.3033,1.1538,0.1495,,,,,"[OOS sharpe=1.6788 excess=0.0323 decay_ratio=1.2389 folds_passed=3 pass=False] HYPOTHESIS: 9-final. CHANGE: inv_vol * vol_trend(21/126) * beta(0.5+0.5rank), EWM100, regime0.5."
2026-04-07 16:27:57,in_sample,1.2882,-0.177,0.1769,0.046,1.2882,1.1538,0.1344,,,,,HYPOTHESIS: 10. CHANGE: remove regime filter. WHY: regime filter hurts WF by underallocating during COVID recovery.
2026-04-07 16:28:53,in_sample,1.0568,-0.1267,0.1116,0.1984,1.0568,1.1538,-0.097,,,,,HYPOTHESIS: 10b. CHANGE: 50-day MA regime filter instead of 200d. WHY: faster recovery from crises.
2026-04-07 16:29:45,in_sample,1.2407,-0.1782,0.1682,0.2667,1.2407,1.1538,0.0869,,,,,"HYPOTHESIS: 10c. CHANGE: no EWM smooth, no regime. WHY: maximize factor differentiation."
2026-04-07 16:31:40,in_sample,1.2742,-0.1435,0.1473,0.0859,1.2742,1.1538,0.1204,,,,,"HYPOTHESIS: 10d. CHANGE: inv_vol * vol_trend only (no beta), EWM100, regime(200d,0.5). WHY: baseline for no-beta approach."
2026-04-07 16:32:34,in_sample,1.2262,-0.1309,0.1299,0.1503,1.2262,1.1538,0.0724,,,,,"HYPOTHESIS: 11. CHANGE: portfolio vol targeting (target=12%, 21d window). WHY: Moreira-Muir vol timing premium."
2026-04-07 16:32:44,in_sample,1.2925,-0.1776,0.1627,0.0708,1.2925,1.1538,0.1387,,,,,HYPOTHESIS: 11b. CHANGE: vol target=18%. WHY: less aggressive delevering.
2026-04-07 16:32:55,in_sample,1.2697,-0.161,0.15,0.0925,1.2697,1.1538,0.1159,,,,,HYPOTHESIS: 11c. CHANGE: vol target=15%. WHY: tune target vol.
2026-04-07 16:34:20,in_sample,1.2777,-0.1435,0.1477,0.0765,1.2777,1.1538,0.1239,,,,,HYPOTHESIS: 11d. CHANGE: EWM halflife=200. WHY: stronger position momentum for trending markets.
2026-04-07 16:34:48,in_sample,1.266,-0.1464,0.1475,0.0924,1.266,1.1538,0.1122,,,,,"HYPOTHESIS: 12. CHANGE: EMA crossover (10/50) + vol_trend tilt. WHY: EMA captures recent trend direction, combined with volume confirmation."
2026-04-07 16:35:06,in_sample,1.3087,-0.1475,0.1527,0.0834,1.3087,1.1538,0.1549,,,,,HYPOTHESIS: 12b. CHANGE: size tilt (inverse dollar volume) + vol_trend. WHY: small-cap premium within large-cap universe.
2026-04-07 16:35:20,in_sample,1.2665,-0.1478,0.1509,0.0691,1.2665,1.1538,0.1127,,,,,HYPOTHESIS: 12c. CHANGE: inv_vol * size_tilt only. WHY: isolate size factor contribution.
2026-04-07 16:35:43,in_sample,1.2912,-0.1495,0.152,0.0842,1.2912,1.1538,0.1374,,,,,HYPOTHESIS: 12d. CHANGE: size + momentum tilts. WHY: test size-momentum interaction.
2026-04-07 16:35:53,in_sample,1.2948,-0.1514,0.1523,0.0906,1.2948,1.1538,0.141,,,,,HYPOTHESIS: 12e. CHANGE: 3-factor: size + vol_trend + momentum. WHY: test if all three are additive.
2026-04-07 16:36:10,in_sample,1.3112,-0.1479,0.1531,0.0832,1.3112,1.1538,0.1574,,,,,HYPOTHESIS: 12f. CHANGE: stronger size tilt 0.3+0.7*rank. WHY: increase size factor exposure.
2026-04-07 16:36:19,in_sample,1.3195,-0.1489,0.1545,0.0828,1.3195,1.1538,0.1657,,,,,HYPOTHESIS: 12g. CHANGE: size tilt 0.2+0.8*rank. WHY: even stronger size exposure.
2026-04-07 16:36:29,in_sample,1.329,-0.1502,0.1562,0.0826,1.329,1.1538,0.1752,,,,,HYPOTHESIS: 12h. CHANGE: size tilt 0.1+0.9*rank (10x spread). WHY: maximize size factor.
2026-04-07 16:36:38,in_sample,1.3399,-0.1522,0.1582,0.0827,1.3399,1.1538,0.1861,,,,,HYPOTHESIS: 12i. CHANGE: pure rank size tilt (idv_rank). WHY: test if full concentration in small works.
2026-04-07 16:37:22,in_sample,1.3091,-0.1936,0.1894,0.0393,1.3091,1.1538,0.1553,,,,,"HYPOTHESIS: 12j. CHANGE: inv_vol * size(0.1+0.9) * vol_trend, EWM100, NO regime. WHY: max WF robustness via no regime + strong size + volume confirmation."
2026-04-07 16:37:37,check_holdback,1.3091,-0.1936,0.1894,0.0393,1.3091,1.1538,0.1553,1.3091,1.2126,0.0184,False,"HYPOTHESIS: 12. HOLDBACK CHECK. inv_vol * size(0.1+0.9) * vol_trend, EWM100, no regime."
2026-04-07 16:38:06,in_sample,1.3551,-0.1227,0.1391,0.1652,1.3551,1.1538,0.2013,,,,,revert after holdback fail
2026-04-07 16:40:16,in_sample,1.2209,-0.1478,0.1416,0.0974,1.2209,1.1538,0.0671,,,,,HYPOTHESIS: 13. CHANGE: inv_vol * vol_trend * 5d_reversal * 126d_skip21_momentum. WHY: buy-the-dip in long-term uptrend (Jegadeesh 1990).
2026-04-07 16:40:27,in_sample,1.2765,-0.1434,0.1476,0.0892,1.2765,1.1538,0.1227,,,,,HYPOTHESIS: 13b. CHANGE: inv_vol * vol_trend * 5d_reversal. WHY: isolate reversal + volume.
2026-04-07 16:40:38,in_sample,1.2065,-0.1435,0.1427,0.0689,1.2065,1.1538,0.0527,,,,,HYPOTHESIS: 13c. CHANGE: inv_vol * 5d_reversal only. WHY: isolate short-term reversal.
2026-04-07 16:41:53,in_sample,1.2639,-0.1423,0.1456,0.0943,1.2639,1.1538,0.1101,,,,,HYPOTHESIS: 14. CHANGE: inv_vol * vol_trend * dollar_flow (21d signed volume). WHY: money flow captures institutional buying pressure (Chaikin money flow indicator).
2026-04-07 16:42:43,in_sample,1.2399,-0.1441,0.1437,0.0871,1.2399,1.1538,0.0861,,,,,HYPOTHESIS: 14. CHANGE: inv-idiosyncratic-vol * vol_trend. WHY: reduces diversifiable risk without reducing beta (Ang 2006).
2026-04-07 16:43:14,in_sample,1.256,-0.1848,0.1794,0.0625,1.256,1.1538,0.1022,,,,,"HYPOTHESIS: 14b. CHANGE: inv_vol * strong vol_trend (0.1+0.9*rank), NO regime. WHY: maximize volume tilt without regime drag."
2026-04-07 16:43:26,in_sample,1.2565,-0.1841,0.1795,0.0433,1.2565,1.1538,0.1027,,,,,"HYPOTHESIS: 14c. CHANGE: inv_vol * vol_trend (0.5+rank), NO regime. WHY: remove regime entirely to test pure factor alpha."
2026-04-07 16:44:00,in_sample,1.2394,-0.1831,0.176,0.0531,1.2394,1.1538,0.0856,,,,,HYPOTHESIS: 15. CHANGE: close-position tilt (avg close/range over 21d) + vol_trend. WHY: stocks closing near daily highs show institutional buying pressure.
2026-04-07 16:44:13,in_sample,1.149,-0.184,0.1719,0.0438,1.149,1.1538,-0.0048,,,,,HYPOTHESIS: 15b. CHANGE: close-position tilt alone. WHY: isolate close-position alpha.
2026-04-07 16:44:34,in_sample,1.2557,-0.1785,0.1744,0.044,1.2557,1.1538,0.1019,,,,,"HYPOTHESIS: 15c. CHANGE: inv_vol^1.5 * vol_trend, no regime. WHY: stronger low-vol concentration for maximum risk-adjusted returns."
2026-04-07 16:46:37,in_sample,1.2796,-0.1435,0.1479,0.0736,1.2796,1.1538,0.1258,,,,,"HYPOTHESIS: 16. CHANGE: EWM halflife=300 with inv_vol*vol_trend, regime. WHY: very strong position momentum to hold winners longer."
2026-04-07 16:46:47,in_sample,1.2812,-0.1435,0.1481,0.0713,1.2812,1.1538,0.1274,,,,,HYPOTHESIS: 16b. CHANGE: EWM halflife=500. WHY: maximum position momentum.
2026-04-07 16:47:12,in_sample,1.3083,-0.1367,0.1456,0.0749,1.3083,1.1538,0.1545,,,,,"HYPOTHESIS: 16c. CHANGE: vol_trend + mild_beta(0.5+0.5) + EWM300 + regime. WHY: longer EWM for WF position momentum, mild beta for DEV alpha."
2026-04-07 16:47:30,check_holdback,1.3083,-0.1367,0.1456,0.0749,1.3083,1.1538,0.1545,1.3083,1.299,0.1048,True,HYPOTHESIS: 16. HOLDBACK CHECK. vol_trend + mild_beta(0.5+0.5) + EWM300 + regime.
2026-04-07 16:47:39,walk_forward,1.3083,-0.1367,0.1456,0.0749,1.3083,1.1538,0.1545,,,,,[OOS sharpe=1.6826 excess=0.0362 decay_ratio=1.2417 folds_passed=3 pass=False] HYPOTHESIS: 16. COMMITTED: yes. WF-CHECK: #1. vol_trend + mild_beta + EWM300 + regime.
2026-04-07 16:48:38,in_sample,1.2468,-0.187,0.1791,0.048,1.2468,1.1538,0.093,,,,,"HYPOTHESIS: 17. CHANGE: conditional factors — momentum tilt only when SPY>21d MA, vol_trend always. WHY: momentum works in trends, hurts in reversals. Always fully invested."
2026-04-07 16:49:26,in_sample,1.1388,-0.1848,0.172,0.0093,1.1388,1.1538,-0.015,,,,,"HYPOTHESIS: 18. CHANGE: pure inv_vol, EWM100, no regime, no factors. WHY: minimum tracking error with low-vol anomaly. Baseline for factor contribution analysis."
2026-04-07 16:49:45,in_sample,1.268,-0.2003,0.1924,0.0434,1.2674,1.1538,0.1142,,,,,HYPOTHESIS: 18b. CHANGE: vol_trend tilt only (no inv_vol base). WHY: isolate vol_trend alpha from inv_vol.
2026-04-07 16:50:04,in_sample,1.2681,-0.2005,0.1924,0.0458,1.2672,1.1538,0.1143,,,,,HYPOTHESIS: 18c. CHANGE: vol_trend 0.3+0.7*rank (no inv_vol). WHY: stronger volume tilt.
2026-04-07 16:50:18,in_sample,1.2725,-0.2002,0.1933,0.0321,1.2722,1.1538,0.1187,,,,,HYPOTHESIS: 18d. CHANGE: raw vol_trend values (clipped 0.5-3.0). WHY: preserves magnitude information lost in ranking.
2026-04-07 16:50:31,in_sample,1.3133,-0.1567,0.1619,0.0763,1.3133,1.1538,0.1595,,,,,"HYPOTHESIS: 18e. CHANGE: raw vol_trend + regime(200d, 0.5). WHY: regime protects drawdown and adds timing alpha."
2026-04-07 16:50:52,check_holdback,1.3133,-0.1567,0.1619,0.0763,1.3133,1.1538,0.1595,1.3133,1.3391,0.1449,True,"HYPOTHESIS: 18. HOLDBACK CHECK. Raw vol_trend + regime(200d,0.5), EWM100. No inv-vol, no beta."
2026-04-07 16:51:07,walk_forward,1.3133,-0.1567,0.1619,0.0763,1.3133,1.1538,0.1595,,,,,"[OOS sharpe=1.6866 excess=0.0401 decay_ratio=1.2446 folds_passed=3 pass=False] HYPOTHESIS: 18. COMMITTED: yes. WF-CHECK: #1. Raw vol_trend + regime(200d,0.5), EWM100. No defensive tilts."
2026-04-07 16:51:56,in_sample,1.2826,-0.1447,0.1494,0.0793,1.2826,1.1538,0.1288,,,,,"HYPOTHESIS: 19. CHANGE: regime-adaptive weighting: bull=inv_vol*vol_trend, bear=vol_trend only. WHY: inv-vol helps in calm markets but drags during crisis recoveries."
2026-04-07 16:52:25,in_sample,1.2987,-0.1606,0.1622,0.0858,1.2987,1.1538,0.1449,,,,,"HYPOTHESIS: 19b. CHANGE: bull=momentum*vol_trend, bear=vol_trend. WHY: momentum in trends, vol_trend for crisis protection."
2026-04-07 16:52:55,in_sample,1.3143,-0.1569,0.1619,0.0881,1.3143,1.1538,0.1605,,,,,"HYPOTHESIS: 19c. CHANGE: pure vol_trend, EWM50, regime. WHY: faster response to volume changes for calmer markets."
2026-04-07 16:53:06,in_sample,1.3134,-0.1579,0.1618,0.1153,1.3134,1.1538,0.1596,,,,,HYPOTHESIS: 19d. CHANGE: EWM20. WHY: even faster response to vol trend changes.
2026-04-07 16:53:23,check_holdback,1.3143,-0.1569,0.1619,0.0881,1.3143,1.1538,0.1605,1.3143,1.3373,0.1431,True,"HYPOTHESIS: 19. HOLDBACK CHECK. Pure vol_trend, EWM50, regime(200d,0.5)."
2026-04-07 16:53:30,walk_forward,1.3143,-0.1569,0.1619,0.0881,1.3143,1.1538,0.1605,,,,,"[OOS sharpe=1.6838 excess=0.0374 decay_ratio=1.2426 folds_passed=3 pass=False] HYPOTHESIS: 19. COMMITTED: yes. WF-CHECK: #1. Pure vol_trend, EWM50, regime(200d,0.5)."
2026-04-07 16:54:32,in_sample,1.2427,-0.1443,0.1442,0.0769,1.2427,1.1538,0.0889,,,,,"HYPOTHESIS: 20. CHANGE: inv_idio_vol * vol_trend, EWM100, regime. WHY: reduces idiosyncratic risk without reducing market beta (Ang 2006). Vol_trend adds alpha."
2026-04-07 16:55:26,in_sample,1.0587,-0.1551,0.1215,0.0936,1.0587,1.1538,-0.0951,,,,,"H20b: vol_trend z-score tilt, EWM100, regime. Captures ABNORMAL volume changes for each stock."
2026-04-07 16:59:15,in_sample,1.1455,-0.1524,0.136,0.0646,1.1455,1.1538,-0.0083,,,,,"H20: 52-week high proximity tilt, EWM100, regime. George & Hwang 2004 — stocks near highs continue outperforming."
2026-04-07 16:59:27,in_sample,1.2956,-0.1532,0.1592,0.0889,1.2956,1.1538,0.1418,,,,,"H21: momentum acceleration (63d mom minus lagged 63d mom), ranked tilt. Captures accelerating stocks."
2026-04-07 16:59:41,in_sample,1.3049,-0.1542,0.1605,0.0915,1.3049,1.1538,0.1511,,,,,"H21b: vol_trend * accel_rank tilt, EWM100, regime. Combines institutional buying (vol_trend) with momentum acceleration."
2026-04-07 16:59:55,in_sample,1.3009,-0.1551,0.1599,0.0903,1.3009,1.1538,0.1471,,,,,"H21c: additive rank composite (vt_rank + accel_rank), EWM100, regime. DeMiguel 2009 — simple averaging more robust."
2026-04-07 17:00:14,in_sample,1.2159,-0.1848,0.162,0.0619,1.2159,1.1538,0.0621,,,,,"H21d: pure accel tilt (raw values clipped), drawdown-based regime, EWM100. Smooth regime recovers faster post-crisis."
2026-04-07 17:00:28,in_sample,1.2904,-0.1523,0.1585,0.1038,1.2904,1.1538,0.1366,,,,,"H21e: pure accel_rank strong tilt (0.1+0.9*rank), MA-regime, EWM100. Isolating acceleration alpha."
2026-04-07 17:00:39,in_sample,1.231,-0.1516,0.1497,0.0891,1.231,1.1538,0.0772,,,,,H21f: 126d momentum accel (longer horizon). Tests whether slower momentum changes are more predictive.
2026-04-07 17:00:48,in_sample,1.2356,-0.1563,0.1545,0.0831,1.2356,1.1538,0.0818,,,,,H21g: 21d momentum accel (shorter horizon). Tests faster momentum shifts.
2026-04-07 17:01:05,in_sample,1.2224,-0.1589,0.1543,0.0867,1.2224,1.1538,0.0686,,,,,H22: volume-return 63d correlation tilt. Overweight stocks where up days have high volume (Llorente et al 2002 — informed trading).
2026-04-07 17:01:38,in_sample,1.2684,-0.1574,0.1593,0.0863,1.2684,1.1538,0.1146,,,,,"H22b: volume spike frequency (>1.5x 63d avg, count over 42d). Captures institutional event intensity."
2026-04-07 17:02:08,in_sample,1.258,-0.1927,0.1891,0.2482,1.258,1.1538,0.1042,,,,,"H23: top-33% by (vt_rank+accel_rank), EW+EWM50, NO regime. Concentrated selection, fully invested."
2026-04-07 17:02:55,in_sample,1.3134,-0.1567,0.162,0.067,1.3134,1.1538,0.1596,,,,,"H24: vol_trend raw tilt, EWM500 (extreme position momentum), regime. Effectively buy-and-hold with vol_trend entry signal."
2026-04-07 17:04:17,in_sample,1.2907,-0.1564,0.1602,0.0947,1.2907,1.1538,0.1369,,,,,"H25: multi-horizon excess momentum (21d+63d+126d ranks), EWM100, regime. Captures momentum at multiple horizons."
2026-04-07 17:04:27,in_sample,1.2875,-0.1707,0.1719,0.0765,1.2875,1.1538,0.1337,,,,,"H25b: multi-horizon excess momentum, milder regime (0.7 bear), EWM100. Less regime penalty in recoveries."
2026-04-07 17:05:00,in_sample,1.3084,-0.1551,0.1611,0.0826,1.3084,1.1538,0.1546,,,,,"H25c: vol_trend primary * mild accel boost (0.5+0.5*rank), EWM100, regime. Vol_trend drives selection, accel adds directional tilt."
2026-04-07 17:05:31,in_sample,1.3108,-0.1559,0.1614,0.0778,1.3108,1.1538,0.157,,,,,"H25d: vol_trend * (0.7+0.3*accel_rank). More weight on vol_trend, less on accel."
2026-04-07 17:05:40,in_sample,1.3117,-0.1562,0.1616,0.0767,1.3117,1.1538,0.1579,,,,,H25e: vol_trend * (0.8+0.2*accel_rank). Minimal accel tilt.
2026-04-07 17:07:12,in_sample,1.3991,-0.149,0.1833,0.0776,1.3991,1.1538,0.2453,,,,,"H26: vol_trend tilt, DUAL-MA regime (bear=SPY<200d AND SPY<50d), EWM100. Faster recovery than single 200d MA."
2026-04-07 17:07:37,in_sample,1.3973,-0.1485,0.1827,0.0793,1.3973,1.1538,0.2435,,,,,"H26b: vol_trend * mild accel, dual-MA regime, EWM100. Add momentum acceleration to vol_trend base."
2026-04-07 17:07:52,in_sample,1.4217,-0.1297,0.1793,0.0966,1.4217,1.1538,0.2679,,,,,"H26c: vol_trend, dual-MA regime with 0.3 bear allocation (more aggressive protection)."
2026-04-07 17:08:02,in_sample,1.4058,-0.1349,0.1734,0.125,1.4058,1.1538,0.252,,,,,"H26d: vol_trend, dual-MA regime with 0.0 bear allocation (go fully to cash during crisis)."
2026-04-07 17:08:11,in_sample,1.4236,-0.1295,0.1773,0.106,1.4236,1.1538,0.2698,,,,,"H26e: vol_trend, dual-MA regime with 0.2 bear allocation."
2026-04-07 17:08:20,in_sample,1.4184,-0.1316,0.1754,0.1155,1.4184,1.1538,0.2646,,,,,"H26f: vol_trend, dual-MA regime with 0.1 bear allocation."
2026-04-07 17:08:29,in_sample,1.3989,-0.1736,0.1766,0.106,1.3989,1.1538,0.2451,,,,,"H26g: vol_trend, dual-MA regime (200d entry, 30d exit), 0.2 bear. Even faster recovery."
2026-04-07 17:08:39,in_sample,1.4236,-0.1295,0.1773,0.106,1.4236,1.1538,0.2698,,,,,"H26: vol_trend raw tilt, dual-MA regime (200d entry, 50d exit, 0.2 bear), EWM100. Final DEV confirmation."
2026-04-07 17:08:52,check_holdback,1.4236,-0.1295,0.1773,0.106,1.4236,1.1538,0.2698,1.4236,1.391,0.1968,True,"HYPOTHESIS: 26. HOLDBACK CHECK. vol_trend raw tilt, dual-MA regime (200d+50d, 0.2 bear), EWM100."
2026-04-07 17:09:18,walk_forward,1.4236,-0.1295,0.1773,0.106,1.4236,1.1538,0.2698,,,,,"[OOS sharpe=1.7213 excess=0.0749 decay_ratio=1.2091 folds_passed=3 pass=False] HYPOTHESIS: 26. COMMITTED: yes. WF-CHECK: #1. Vol_trend + dual-MA regime (200d+50d, 0.2 bear), EWM100."
2026-04-07 17:09:51,in_sample,1.4236,-0.1295,0.1773,0.106,1.4236,1.1538,0.2698,,,,,revert to best_holdback (H26)
2026-04-07 17:10:40,in_sample,1.4206,-0.1319,0.1774,0.111,1.4206,1.1538,0.2668,,,,,"H27: vol_trend * excess_momentum(126d) tilt, dual-MA regime, EWM100. Momentum adds alpha in calm bull markets."
2026-04-07 17:10:55,in_sample,1.4184,-0.1322,0.1766,0.1209,1.4184,1.1538,0.2646,,,,,"H27b: vol_trend * stronger 42d excess_momentum tilt (0.3+0.7*rank), dual-MA, EWM100. Shorter momentum for faster-moving markets."
