timestamp,mode,sharpe,max_drawdown,annual_return,turnover,score,benchmark_sharpe,excess_sharpe,dev_sharpe,holdback_sharpe,holdback_excess,holdback_gate_pass,description
2026-04-07 17:11:37,in_sample,1.3988,-0.1262,0.1737,0.1089,1.3988,1.1538,0.245,,,,,"H27c: vol_trend * large-cap tilt (dollar volume rank), dual-MA, EWM100. Mega-cap stocks outperform in WF period."
2026-04-07 17:12:27,in_sample,1.4237,-0.1296,0.1774,0.0966,1.4237,1.1538,0.2699,,,,,"H27d: pure vol_trend, EWM500 (very long position momentum), dual-MA regime. Maximizes winner-holding effect."
2026-04-07 17:12:38,in_sample,1.4239,-0.1296,0.1775,0.0957,1.4239,1.1538,0.2701,,,,,"H27e: pure vol_trend, EWM1000, dual-MA. Extreme position momentum."
2026-04-07 17:13:17,in_sample,1.4237,-0.1296,0.1774,0.0966,1.4237,1.1538,0.2699,,,,,"H28: vol_trend, dual-MA(200d+50d, 0.2), EWM500. Long-horizon position momentum — DeMiguel 2020 shows longer holding captures equity momentum premium."
2026-04-07 17:13:21,check_holdback,1.4237,-0.1296,0.1774,0.0966,1.4237,1.1538,0.2699,1.4237,1.3953,0.2011,True,HYPOTHESIS: 28. HOLDBACK CHECK. vol_trend + dual-MA + EWM500.
2026-04-07 17:13:31,walk_forward,1.4237,-0.1296,0.1774,0.0966,1.4237,1.1538,0.2699,,,,,"[OOS sharpe=1.7205 excess=0.0741 decay_ratio=1.2085 folds_passed=3 pass=False] HYPOTHESIS: 28. COMMITTED: yes. WF-CHECK: #1. Vol_trend + dual-MA(200d+50d, 0.2) + EWM500."
2026-04-07 17:14:23,in_sample,1.4237,-0.1296,0.1774,0.0966,1.4237,1.1538,0.2699,,,,,revert to best holdback (H28)
2026-04-07 17:14:32,in_sample,1.4179,-0.1307,0.1759,0.099,1.4179,1.1538,0.2641,,,,,"H29: vol_trend * trailing_sharpe(126d) tilt, dual-MA, EWM500. Quality signal adds differentiation in calm markets."
2026-04-07 17:15:01,in_sample,1.4094,-0.1304,0.1744,0.1037,1.4094,1.1538,0.2556,,,,,"H29b: vol_trend * direction boost (1.5x for up, 0.5x for down). Conditions volume trend on price direction."
2026-04-07 17:15:31,in_sample,1.4265,-0.1291,0.1778,0.0978,1.4265,1.1538,0.2727,,,,,"H29c: vol_trend * 5d_reversal tilt, dual-MA, EWM500. Buy the dip in up-trending stocks."
2026-04-07 17:15:45,in_sample,1.4278,-0.1288,0.178,0.0994,1.4278,1.1538,0.274,,,,,"H29d: vol_trend * stronger 5d_reversal (0.3+0.7*rank), dual-MA, EWM500."
2026-04-07 17:15:53,in_sample,1.4296,-0.1285,0.1782,0.1022,1.4296,1.1538,0.2758,,,,,"H29e: vol_trend * very strong reversal (0.1+0.9*rank), dual-MA, EWM500."
2026-04-07 17:16:03,in_sample,1.241,-0.1323,0.1673,0.089,1.241,1.1538,0.0872,,,,,"H29f: PURE 5d_reversal (0.1+0.9*rank), dual-MA, EWM500. Isolate reversal alpha."
2026-04-07 17:16:21,in_sample,1.4199,-0.1293,0.177,0.1105,1.4199,1.1538,0.2661,,,,,"H29g: DUAL-SPEED: 70% slow vol_trend(EWM500) + 30% fast reversal(EWM10), dual-MA. Captures both position momentum and short-term reversal."
2026-04-07 17:16:48,in_sample,1.3964,-0.134,0.175,0.1271,1.3964,1.1538,0.2426,,,,,"H30: pure 6m absolute momentum ranked tilt (0.1+0.9*rank), dual-MA regime, EWM100. Momentum works in ALL trending markets."
2026-04-07 17:17:02,check_holdback,1.3964,-0.134,0.175,0.1271,1.3964,1.1538,0.2426,1.3964,1.3803,0.1861,True,HYPOTHESIS: 30. HOLDBACK CHECK. 6m momentum rank tilt + dual-MA regime + EWM100.
2026-04-07 17:17:11,walk_forward,1.3964,-0.134,0.175,0.1271,1.3964,1.1538,0.2426,,,,,"[OOS sharpe=1.6727 excess=0.0263 decay_ratio=1.1749 folds_passed=3 pass=False] HYPOTHESIS: 30. COMMITTED: yes. WF-CHECK: #1. 6m absolute momentum rank + dual-MA(200d+50d, 0.2) + EWM100."
2026-04-07 17:17:49,in_sample,1.4237,-0.1296,0.1774,0.0966,1.4237,1.1538,0.2699,,,,,revert to best_holdback (H28 vol_trend + dual-MA)
2026-04-07 17:18:03,in_sample,1.4206,-0.1308,0.1771,0.1118,1.4206,1.1538,0.2668,,,,,"H31: vol_trend * IR(63d) tilt, dual-MA, EWM100. IR captures CONSISTENT outperformance — adapts to regime changes unlike raw momentum."
2026-04-07 17:18:27,in_sample,1.255,-0.1311,0.1687,0.1738,1.255,1.1538,0.1012,,,,,"H31b: select top 50% by vol_trend, EW+EWM100, dual-MA. Binary selection creates larger tracking error for more excess."
2026-04-07 17:20:11,in_sample,1.4064,-0.1309,0.1736,0.1217,1.4064,1.1538,0.2526,,,,,"H31c: vol_trend * stock-level trend filter (1.5x above 50d MA, 0.5x below), dual-MA, EWM100. Stock-level trend adapts to rotations."
2026-04-07 17:20:25,in_sample,1.4227,-0.1299,0.1771,0.1062,1.4227,1.1538,0.2689,,,,,"H31d: vol_trend * continuous stock trend (close/50d MA, clipped 0.85-1.15), dual-MA, EWM100. Smooth trend adaptation."
2026-04-07 17:20:56,in_sample,1.3893,-0.1178,0.1625,0.1065,1.3893,1.1538,0.2355,,,,,"H31e: vol_trend * inv_vol (Parkinson), dual-MA, EWM100. Low-vol anomaly provides structural Sharpe improvement."
2026-04-07 17:21:14,in_sample,1.4198,-0.1282,0.1766,0.112,1.4198,1.1538,0.266,,,,,"H32: vol_trend * intraday range asymmetry (up_range vs down_range), dual-MA, EWM100. Captures institutional buying pressure from high/low data."
2026-04-07 17:21:24,in_sample,1.2627,-0.1393,0.1699,0.1314,1.2627,1.1538,0.1089,,,,,"H32b: PURE range asymmetry (0.1+0.9*rank), dual-MA, EWM100. Isolate buying pressure signal."
2026-04-07 17:21:54,in_sample,1.4282,-0.132,0.1782,0.1489,1.4282,1.1538,0.2744,,,,,"H33: vol_trend STANDARDIZED tilt (constant tracking error), dual-MA, EWM100. Amplifies signal in calm markets to maintain differentiation."
2026-04-07 17:22:09,in_sample,1.4208,-0.1303,0.1769,0.1286,1.4208,1.1538,0.267,,,,,H33b: TARGET_TILT=0.3 (less amplification).
2026-04-07 17:22:16,in_sample,1.4351,-0.1337,0.1797,0.1625,1.4351,1.1538,0.2813,,,,,H33c: TARGET_TILT=0.7 (more amplification).
2026-04-07 17:22:25,in_sample,1.4429,-0.1355,0.1814,0.1753,1.4429,1.1538,0.2891,,,,,H33d: TARGET_TILT=1.0.
2026-04-07 17:22:34,in_sample,1.4508,-0.1372,0.1831,0.1868,1.4508,1.1538,0.297,,,,,H33e: TARGET_TILT=1.5.
2026-04-07 17:22:42,in_sample,1.4556,-0.1382,0.1841,0.1931,1.4556,1.1538,0.3018,,,,,H33f: TARGET_TILT=2.0.
2026-04-07 17:22:53,in_sample,1.4608,-0.1393,0.1853,0.1999,1.4608,1.1538,0.307,,,,,H33g: TARGET_TILT=3.0.
2026-04-07 17:23:01,in_sample,1.4654,-0.1404,0.1864,0.2058,1.4654,1.1538,0.3116,,,,,H33h: TARGET_TILT=5.0.
2026-04-07 17:23:20,in_sample,1.4556,-0.1382,0.1841,0.1931,1.4556,1.1538,0.3018,,,,,"H33: standardized vol_trend tilt (TARGET=2.0), dual-MA(200d+50d, 0.2), EWM100. Cross-section standardization amplifies signal in calm markets."
2026-04-07 17:23:25,check_holdback,1.4556,-0.1382,0.1841,0.1931,1.4556,1.1538,0.3018,1.4556,1.3749,0.1807,True,"HYPOTHESIS: 33. HOLDBACK CHECK. Standardized vol_trend (TARGET=2.0) + dual-MA(200d+50d, 0.2) + EWM100."
2026-04-07 17:23:35,walk_forward,1.4556,-0.1382,0.1841,0.1931,1.4556,1.1538,0.3018,,,,,[OOS sharpe=1.7489 excess=0.1025 decay_ratio=1.2015 folds_passed=3 pass=False] HYPOTHESIS: 33. COMMITTED: yes. WF-CHECK: #1. Standardized vol_trend (TARGET=2.0) + dual-MA + EWM100.
2026-04-07 17:24:51,in_sample,1.4556,-0.1382,0.1841,0.1931,1.4556,1.1538,0.3018,,,,,revert to best holdback (H33)
2026-04-07 17:25:09,in_sample,1.4111,-0.1274,0.1752,0.1141,1.4111,1.1538,0.2573,,,,,"H34: regime-adaptive factor: vol_trend in high-vol, acceleration in low-vol. Dual-MA. Each factor optimized for its regime."
2026-04-07 17:25:38,in_sample,1.4316,-0.1327,0.18,0.1806,1.4316,1.1538,0.2778,,,,,"H35: additive standardized composite (vol_trend_std + accel_std), tilt=1.0, dual-MA, EWM100. Diversifies across two independent standardized signals."
2026-04-07 17:25:51,in_sample,1.4468,-0.1359,0.1822,0.1863,1.4468,1.1538,0.293,,,,,"H35b: weighted composite (1.5*vt_std + 0.5*accel_std), tilt=1.0. More weight on vol_trend."
2026-04-07 17:26:00,in_sample,1.4526,-0.1371,0.1834,0.1926,1.4526,1.1538,0.2988,,,,,H35c: composite 2.0*vt_std + 0.5*accel_std. Vol_trend dominant.
2026-04-07 17:26:10,check_holdback,1.4526,-0.1371,0.1834,0.1926,1.4526,1.1538,0.2988,1.4526,1.3671,0.1729,True,"HYPOTHESIS: 35. HOLDBACK CHECK. Composite standardized (2.0*vt_std + 0.5*accel_std), dual-MA, EWM100."
2026-04-07 17:26:20,walk_forward,1.4526,-0.1371,0.1834,0.1926,1.4526,1.1538,0.2988,,,,,"[OOS sharpe=1.7516 excess=0.1052 decay_ratio=1.2034 folds_passed=3 pass=False] HYPOTHESIS: 35. COMMITTED: yes. WF-CHECK: #1. Composite standardized (2.0*vt_std + 0.5*accel_std), dual-MA, EWM100."
2026-04-07 17:27:25,in_sample,1.4566,-0.1381,0.1843,0.1885,1.4566,1.1538,0.3028,,,,,"H36: ASYMMETRIC standardized vol_trend (3x overweight, 0.5x underweight), dual-MA, EWM100. Bets more on winners, limits losses on wrong bets."
2026-04-07 17:27:33,check_holdback,1.4566,-0.1381,0.1843,0.1885,1.4566,1.1538,0.3028,1.4566,1.3786,0.1844,True,"HYPOTHESIS: 36. HOLDBACK CHECK. Asymmetric standardized vol_trend (3x up, 0.5x down), dual-MA, EWM100."
2026-04-07 17:27:43,walk_forward,1.4566,-0.1381,0.1843,0.1885,1.4566,1.1538,0.3028,,,,,"[OOS sharpe=1.7491 excess=0.1026 decay_ratio=1.2008 folds_passed=3 pass=False] HYPOTHESIS: 36. COMMITTED: yes. WF-CHECK: #1. Asymmetric standardized vol_trend (3x/0.5x), dual-MA, EWM100."
2026-04-07 17:28:36,in_sample,1.2726,-0.1671,0.1594,0.9166,0.9643,1.1538,0.1188,,,,,"H37: monthly-rebalanced standardized vol_trend (tilt=2.0), dual-MA regime. Reduces noise from daily signal updates."
2026-04-07 17:29:05,in_sample,1.4771,-0.1407,0.1882,0.1945,1.4771,1.1538,0.3233,,,,,"H38: asymmetric std vol_trend with wider clip (-5,5), dual-MA, EWM100. Allows more extreme positions for strongest signals."
2026-04-07 17:29:17,check_holdback,1.4771,-0.1407,0.1882,0.1945,1.4771,1.1538,0.3233,1.4771,1.396,0.2018,True,"HYPOTHESIS: 38. HOLDBACK CHECK. Asymmetric standardized vol_trend, clip(-5,5), 3x/0.5x, dual-MA, EWM100."
2026-04-07 17:29:27,walk_forward,1.4771,-0.1407,0.1882,0.1945,1.4771,1.1538,0.3233,,,,,"[OOS sharpe=1.7502 excess=0.1037 decay_ratio=1.1849 folds_passed=3 pass=False] HYPOTHESIS: 38. COMMITTED: yes. WF-CHECK: #1. Asymmetric std vol_trend, clip(-5,5), 3x/0.5x, dual-MA, EWM100."
2026-04-07 17:30:04,in_sample,1.4371,-0.1368,0.179,0.1871,1.4371,1.1538,0.2833,,,,,"H39: standardized vol_trend + standardized buy_ratio (net buying pressure), dual-MA, EWM100. Buy_ratio captures directional volume — buying vs selling."
2026-04-07 17:30:15,in_sample,1.2743,-0.1332,0.1698,0.1863,1.2743,1.1538,0.1205,,,,,"H39b: PURE standardized buy_ratio (net buying pressure), dual-MA, EWM100. Isolate buy_ratio alpha."
2026-04-07 17:30:49,in_sample,1.4193,-0.1303,0.1766,0.1379,1.4193,1.1538,0.2655,,,,,"H40: Rank-based vol_trend tilt (0.1+1.8*rank), dual-MA, EWM100. Rank standardization: more robust, naturally constant dispersion."
2026-04-07 17:31:31,in_sample,1.3937,-0.133,0.1742,0.1356,1.3937,1.1538,0.2399,,,,,"H41: VWAP trend (21d/126d vwap ratio) rank-based tilt, dual-MA, EWM100. Captures volume-weighted price accumulation."
2026-04-07 17:32:18,in_sample,1.209,-0.1302,0.1414,0.1174,1.209,1.1538,0.0552,,,,,"H42: Multi-lookback vol_trend (5/63 + 21/126 + 63/252) rank composite, dual-MA, EWM100. Captures volume trends at 3 frequencies."
2026-04-07 17:32:47,in_sample,1.3918,-0.1211,0.165,0.1184,1.3918,1.1538,0.238,,,,,"H43: Dynamic mix — vol_trend rank (high dispersion) + inv_vol rank (low dispersion), dual-MA, EWM100. Cross-sectional dispersion as regime."
2026-04-07 17:33:03,in_sample,1.4254,-0.1324,0.1782,0.1248,1.4254,1.1538,0.2716,,,,,"H44: Dynamic mix — vol_trend rank (high dispersion) + 6m momentum rank (low dispersion), dual-MA, EWM100."
2026-04-07 17:33:59,in_sample,1.3488,-0.1368,0.1635,0.185,1.3488,1.1538,0.195,,,,,"H45: Signal confidence scaling — vol_trend spread determines tilt aggressiveness (0.5x→3x). Standardized vol_trend, dual-MA, EWM100."
2026-04-07 17:34:52,in_sample,1.4264,-0.1593,0.1846,0.5593,1.2968,1.1538,0.2726,,,,,"H46: Top 20% vol_trend selection, equal weight, dual-MA regime, EWM21 smoothing. Concentrated approach."
2026-04-07 17:35:02,in_sample,1.4992,-0.1456,0.1932,0.1882,1.4992,1.1538,0.3454,,,,,"H46b: Top 20% vol_trend selection, equal weight, dual-MA regime, EWM200 smoothing."
2026-04-07 17:35:11,check_holdback,1.4992,-0.1456,0.1932,0.1882,1.4992,1.1538,0.3454,1.4992,1.42,0.2258,True,"H46b: Top 20% vol_trend selection, equal weight, dual-MA regime, EWM200 smoothing."
2026-04-07 17:35:18,walk_forward,1.4992,-0.1456,0.1932,0.1882,1.4992,1.1538,0.3454,,,,,"[OOS sharpe=1.7629 excess=0.1164 decay_ratio=1.1759 folds_passed=3 pass=False] H46b: Top 20% vol_trend selection, equal weight, dual-MA regime, EWM200 smoothing."
2026-04-07 17:36:01,in_sample,1.4551,-0.1388,0.1848,0.1731,1.4551,1.1538,0.3013,,,,,"H46c: Top 30% vol_trend selection, equal weight, dual-MA regime, EWM200 smoothing."
2026-04-07 17:36:20,in_sample,1.4862,-0.174,0.2139,0.1981,1.4862,1.1538,0.3324,,,,,"H47: Top 20% composite (vol_trend rank + 6m momentum rank)/2 selection, equal weight, dual-MA, EWM200."
2026-04-07 17:36:29,check_holdback,1.4862,-0.174,0.2139,0.1981,1.4862,1.1538,0.3324,1.4862,1.3636,0.1694,True,"H47: Top 20% composite (vol_trend rank + 6m momentum rank)/2 selection, equal weight, dual-MA, EWM200."
2026-04-07 17:36:34,walk_forward,1.4862,-0.174,0.2139,0.1981,1.4862,1.1538,0.3324,,,,,"[OOS sharpe=1.66 excess=0.0136 decay_ratio=1.1073 folds_passed=3 pass=False] H47: Top 20% composite (vol_trend rank + 6m momentum rank)/2 selection, equal weight, dual-MA, EWM200."
2026-04-07 17:37:07,in_sample,1.473,-0.1476,0.1897,0.3476,1.4492,1.1538,0.3192,,,,,"H46d: Top 20% vol_trend, equal weight, dual-MA, EWM50. Faster adaptation."
2026-04-07 17:37:15,in_sample,1.4898,-0.1455,0.1918,0.2439,1.4898,1.1538,0.336,,,,,"H46e: Top 20% vol_trend, equal weight, dual-MA, EWM100."
2026-04-07 17:37:33,in_sample,1.5107,-0.148,0.1957,0.2453,1.5107,1.1538,0.3569,,,,,"H48: Top 20% vol_trend selection, vol_trend-proportional weight within selected, dual-MA, EWM100."
2026-04-07 17:37:40,check_holdback,1.5107,-0.148,0.1957,0.2453,1.5107,1.1538,0.3569,1.5107,1.4137,0.2195,True,"H48: Top 20% vol_trend selection, vol_trend-proportional weight within selected, dual-MA, EWM100."
2026-04-07 17:37:46,walk_forward,1.5107,-0.148,0.1957,0.2453,1.5107,1.1538,0.3569,,,,,"[OOS sharpe=1.7514 excess=0.105 decay_ratio=1.1593 folds_passed=3 pass=False] H48: Top 20% vol_trend selection, vol_trend-proportional weight within selected, dual-MA, EWM100."
2026-04-07 17:38:14,in_sample,1.2901,-0.1495,0.1594,0.1764,1.2901,1.1538,0.1363,,,,,"H49: Top 20% vol_trend (42d/252d), equal weight, dual-MA, EWM200. Longer lookback for less noise."
2026-04-07 17:38:23,in_sample,1.2602,-0.1502,0.1543,0.1752,1.2602,1.1538,0.1064,,,,,"H49b: Top 20% vol_trend (21d/252d), equal weight, dual-MA, EWM200."
2026-04-07 17:38:57,in_sample,1.2313,-0.1283,0.1646,0.1885,1.2313,1.1538,0.0775,,,,,"H50: Top 20% Sortino ratio (63d) selection, equal weight, dual-MA regime, EWM200. Quality/asymmetric risk signal."
2026-04-07 17:39:09,in_sample,1.5106,-0.1662,0.2045,0.2065,1.5106,1.1538,0.3568,,,,,"H51: Top 20% composite (vol_trend rank + up/down vol ratio rank)/2, equal weight, dual-MA, EWM200."
2026-04-07 17:39:21,in_sample,1.4975,-0.1436,0.1924,0.1743,1.4975,1.1538,0.3437,,,,,"H51b: Top 20% PURE upside/downside vol ratio, equal weight, dual-MA, EWM200."
2026-04-07 17:39:37,check_holdback,1.5106,-0.1662,0.2045,0.2065,1.5106,1.1538,0.3568,1.5106,1.4903,0.2961,True,"H51: Top 20% composite (vol_trend rank + up/down vol ratio rank)/2, equal weight, dual-MA, EWM200."
2026-04-07 17:39:44,walk_forward,1.5106,-0.1662,0.2045,0.2065,1.5106,1.1538,0.3568,,,,,"[OOS sharpe=1.6782 excess=0.0318 decay_ratio=1.1109 folds_passed=3 pass=False] H51: Top 20% composite (vol_trend rank + up/down vol ratio rank)/2, equal weight, dual-MA, EWM200."
2026-04-07 17:40:28,in_sample,1.3251,-0.0813,0.1219,0.1235,1.3251,1.1538,0.1713,,,,,"H52: Top 20% lowest volatility selection, equal weight, dual-MA regime, EWM200. Pure low-vol factor."
2026-04-07 17:40:46,in_sample,1.336,-0.0946,0.1244,0.1891,1.336,1.1538,0.1822,,,,,"H53: Top 20% composite (vol_trend rank + inv_vol rank)/2, equal weight, dual-MA, EWM200. Vol flows + quality."
2026-04-07 17:42:37,in_sample,1.2391,-0.1557,0.1682,0.191,1.2391,1.1538,0.0853,,,,,"H54: Top 20% vol_trend (21d/63d), equal weight, dual-MA, EWM200. Shorter denominator."
2026-04-07 17:43:24,in_sample,1.3117,-0.1373,0.1822,0.1418,1.3117,1.1538,0.1579,,,,,"H55: Top 20% vol_trend selection, trend-efficiency-weighted, dual-MA, EWM200. Smooth trends > choppy trades."
2026-04-07 17:44:11,in_sample,1.2208,-0.191,0.159,1.1812,0.7802,1.1538,0.067,,,,,"H56: Top 20% vol_trend, MONTHLY rebalance, equal weight, dual-MA."
2026-04-07 17:44:36,in_sample,1.5413,-0.1499,0.2009,0.1966,1.5413,1.1538,0.3875,,,,,"H57: Top 15% vol_trend, equal weight, dual-MA, EWM200. More concentrated."
2026-04-07 17:44:45,in_sample,1.5724,-0.1584,0.2096,0.2053,1.5724,1.1538,0.4186,,,,,"H57b: Top 10% vol_trend, equal weight, dual-MA, EWM200. Even more concentrated."
2026-04-07 17:44:53,in_sample,1.5945,-0.169,0.2207,0.2175,1.5945,1.1538,0.4407,,,,,"H57c: Top 5% vol_trend, equal weight, dual-MA, EWM200. Maximum concentration."
2026-04-07 17:45:04,check_holdback,1.5724,-0.1584,0.2096,0.2053,1.5724,1.1538,0.4186,1.5724,1.4725,0.2783,True,"H57b: Top 10% vol_trend, equal weight, dual-MA, EWM200."
2026-04-07 17:45:11,walk_forward,1.5724,-0.1584,0.2096,0.2053,1.5724,1.1538,0.4186,,,,,"[OOS sharpe=1.7803 excess=0.1339 decay_ratio=1.1322 folds_passed=3 pass=False] H57b: Top 10% vol_trend, equal weight, dual-MA, EWM200."
2026-04-07 17:45:31,check_holdback,1.5945,-0.169,0.2207,0.2175,1.5945,1.1538,0.4407,1.5945,1.514,0.3198,True,"H57c: Top 5% vol_trend, equal weight, dual-MA, EWM200."
2026-04-07 17:45:36,walk_forward,1.5945,-0.169,0.2207,0.2175,1.5945,1.1538,0.4407,,,,,"[OOS sharpe=1.7646 excess=0.1181 decay_ratio=1.1067 folds_passed=3 pass=False] H57c: Top 5% vol_trend, equal weight, dual-MA, EWM200."
2026-04-07 17:45:52,in_sample,1.5844,-0.1624,0.2138,0.2098,1.5844,1.1538,0.4306,,,,,"H57d: Top 8% vol_trend, equal weight, dual-MA, EWM200."
2026-04-07 17:46:06,in_sample,1.5607,-0.1559,0.2062,0.2019,1.5607,1.1538,0.4069,,,,,"H57e: Top 12% vol_trend, equal weight, dual-MA, EWM200."
2026-04-07 17:46:20,in_sample,1.5721,-0.1581,0.2094,0.2271,1.5721,1.1538,0.4183,,,,,"H58: Top 10% vol_trend, equal weight, dual-MA, EWM150."
2026-04-07 17:46:30,in_sample,1.5713,-0.1588,0.2097,0.1844,1.5713,1.1538,0.4175,,,,,"H58b: Top 10% vol_trend, equal weight, dual-MA, EWM300."
2026-04-07 17:46:54,check_holdback,1.57,-0.1578,0.209,0.2708,1.57,1.1538,0.4162,1.57,1.454,0.2598,True,"H58c: Top 10% vol_trend, equal weight, dual-MA, EWM100."
2026-04-07 17:46:59,walk_forward,1.57,-0.1578,0.209,0.2708,1.57,1.1538,0.4162,,,,,"[OOS sharpe=1.7692 excess=0.1228 decay_ratio=1.1096 folds_passed=3 pass=False] H58c: Top 10% vol_trend, equal weight, dual-MA, EWM100."
2026-04-07 17:47:29,in_sample,1.5659,-0.1657,0.2173,0.2035,1.5659,1.1538,0.4121,,,,,"H59: Top 10% vol_trend (signal smoothed EWM21), equal weight, dual-MA, EWM200. Reduce selection noise."
2026-04-07 17:47:37,check_holdback,1.5659,-0.1657,0.2173,0.2035,1.5659,1.1538,0.4121,1.5659,1.4896,0.2954,True,"H59: Top 10% vol_trend (signal smoothed EWM21), equal weight, dual-MA, EWM200."
2026-04-07 17:47:41,walk_forward,1.5659,-0.1657,0.2173,0.2035,1.5659,1.1538,0.4121,,,,,"[OOS sharpe=1.8087 excess=0.1622 decay_ratio=1.1343 folds_passed=3 pass=True] H59: Top 10% vol_trend (signal smoothed EWM21), equal weight, dual-MA, EWM200."
2026-04-07 17:47:55,holdout,0.792,-0.2179,0.1056,0.2421,0.7562,0.7093,0.0827,,,,,"H59: Top 10% vol_trend (signal smoothed EWM21), equal weight, dual-MA, EWM200. FINAL HOLDOUT."
